buffer,,bm3,,bm3+NADPH_10mg_ml_2ul,,bm3+NADPH_10mg_ml_4ul,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
550.0047607,-7.77027235E-005,550.0047607,0.0154697746,550.0047607,0.01409747638,550.0047607,0.01572500542,
548.9928589,1.757692735E-005,548.9928589,0.0177685786,548.9928589,0.01451136824,548.9928589,0.01599166729,
548.0180054,0.0002872480254,548.0180054,0.01681754924,548.0180054,0.01455526613,548.0180054,0.01599770971,
547.0056152,0.0004063408705,547.0056152,0.01718026027,547.0056152,0.01517536677,547.0056152,0.01642726175,
545.992981,8.675254503E-005,545.992981,0.0179077778,545.992981,0.01512950286,545.992981,0.01610931568,
545.0176392,0.00014879214,545.0176392,0.0178838782,545.0176392,0.01513462234,545.0176392,0.01630812883,
544.0044556,0.0001654687367,544.0044556,0.0174292773,544.0044556,0.01525056548,544.0044556,0.01655347273,
542.9910889,0.0001350939856,542.9910889,0.01740200818,542.9910889,0.01557252556,542.9910889,0.01655670069,
542.0150146,5.749654156E-005,542.0150146,0.0180146955,542.0150146,0.01554539986,542.0150146,0.01705812104,
541.0010986,-7.221584383E-005,541.0010986,0.01805042103,541.0010986,0.01567913778,541.0010986,0.01700419746,
539.9869995,4.297091891E-006,539.9869995,0.01895391196,539.9869995,0.01613564417,539.9869995,0.01748945192,
539.0102539,0.0001294232352,539.0102539,0.01848668233,539.0102539,0.01651496626,539.0102539,0.01734561846,
537.9957275,0.000205246557,537.9957275,0.01890721545,537.9957275,0.01599693112,537.9957275,0.0175784491,
537.0184937,0.0002000669483,537.0184937,0.01933592185,537.0184937,0.01662684046,537.0184937,0.01775932871,
536.00354,-7.294053648E-005,536.00354,0.01874255948,536.00354,0.01660376415,536.00354,0.01749688946,
534.9882813,-0.0002995526302,534.9882813,0.01892427541,534.9882813,0.01688896865,534.9882813,0.01774128899,
534.010437,5.174913531E-005,534.010437,0.01946105994,534.010437,0.01696336083,534.010437,0.01811518893,
532.9946899,-0.0001259428536,532.9946899,0.0192858018,532.9946899,0.01705015078,532.9946899,0.01820650138,
532.0163574,2.772475636E-005,532.0163574,0.01965450682,532.0163574,0.01676898263,532.0163574,0.01836657897,
531.0001831,-4.840406473E-005,531.0001831,0.01986879669,531.0001831,0.01706568524,531.0001831,0.01812317781,
529.9837646,-9.685449186E-005,529.9837646,0.02016683854,529.9837646,0.01719200239,529.9837646,0.01834594831,
529.0047607,5.876154773E-006,529.0047607,0.02057695016,529.0047607,0.0175012555,529.0047607,0.01830320433,
527.987915,0.0001405835646,527.987915,0.02086904272,527.987915,0.01760737225,527.987915,0.01857404783,
527.0084839,0.0001220694976,527.0084839,0.02130338922,527.0084839,0.01762289926,527.0084839,0.01833317615,
525.9910889,0.0001594868518,525.9910889,0.02132062614,525.9910889,0.01765207015,525.9910889,0.01825582236,
525.0112915,0.0004126630083,525.0112915,0.02215774916,525.0112915,0.01804648153,525.0112915,0.01856964454,
523.9934692,0.0004202289565,523.9934692,0.02275612764,523.9934692,0.01818444766,523.9934692,0.01854341105,
523.0132446,0.0002151656954,523.0132446,0.02250542864,523.0132446,0.01822539791,523.0132446,0.01907425933,
521.9949951,7.121813542E-005,521.9949951,0.0226897914,521.9949951,0.01820933446,521.9949951,0.01821122505,
521.0142822,0.0002212519466,521.0142822,0.02292187698,521.0142822,0.01845348626,521.0142822,0.01869691163,
519.9956055,-0.0005231508403,519.9956055,0.02316577174,519.9956055,0.01848187484,519.9956055,0.01875047758,
519.0144043,-6.27948175E-005,519.0144043,0.02378694899,519.0144043,0.01880740188,519.0144043,0.01914426684,
517.9952393,-0.0002269606339,517.9952393,0.02459605411,517.9952393,0.01896091551,517.9952393,0.01919312589,
517.0136719,0.0003359226685,517.0136719,0.02577003464,517.0136719,0.01956007443,517.0136719,0.01965290867,
515.9941406,0.0001085275362,515.9941406,0.02535839379,515.9941406,0.0202774331,515.9941406,0.02007066831,
515.012085,-3.049259976E-005,515.012085,0.02569095977,515.012085,0.02007606253,515.012085,0.01989947259,
513.9920654,-0.0001901684591,513.9920654,0.02664542943,513.9920654,0.02078775875,513.9920654,0.02024152316,
513.0095825,-6.729830056E-005,513.0095825,0.0270670522,513.0095825,0.02110235766,513.0095825,0.02029373497,
511.9890747,0.0002971172216,511.9890747,0.02768556215,511.9890747,0.02127701789,511.9890747,0.02041239291,
511.0062561,-0.0001300316362,511.0062561,0.02805882134,511.0062561,0.02210495993,511.0062561,0.02119274996,
509.9853821,-8.712342969E-005,509.9853821,0.02823011391,509.9853821,0.02191714197,509.9853821,0.02137019299,
509.0020142,1.786135499E-006,509.0020142,0.0277739428,509.0020142,0.02217134275,509.0020142,0.02104983106,
508.0185547,-4.773110413E-005,508.0185547,0.02944981866,508.0185547,0.02312577143,508.0185547,0.02176742628,
506.9969482,8.00726848E-005,506.9969482,0.02987142839,506.9969482,0.0233529266,506.9969482,0.02201562934,
506.0130615,1.969966797E-005,506.0130615,0.03044452332,506.0130615,0.02403390221,506.0130615,0.02265264466,
504.9910889,-0.0001068441343,504.9910889,0.03080640547,504.9910889,0.02439823002,504.9910889,0.02294935659,
504.0066528,-0.0001828199893,504.0066528,0.03111338615,504.0066528,0.02461188845,504.0066528,0.02333894186,
502.9842834,0.0005795850884,502.9842834,0.03171791881,502.9842834,0.0254385341,502.9842834,0.02363732643,
501.9995117,-0.0007066294784,501.9995117,0.0325213857,501.9995117,0.0256849993,501.9995117,0.02386247925,
501.0144958,9.804122965E-005,501.0144958,0.03232463449,501.0144958,0.02586420625,501.0144958,0.02423052117,
499.9914551,-0.0002629735682,499.9914551,0.03393343464,499.9914551,0.02685276046,499.9914551,0.0247717686,
499.0060425,-0.0002262361959,499.0060425,0.03393108398,499.0060425,0.02714560553,499.0060425,0.02497971617,
497.9825745,7.092813121E-006,497.9825745,0.03513041139,497.9825745,0.02731890976,497.9825745,0.02511510253,
496.9967957,-0.0001248559565,496.9967957,0.03469962999,496.9967957,0.02773216553,496.9967957,0.02501920052,
496.0107117,0.0001240114943,496.0107117,0.03558960184,496.0107117,0.02827942744,496.0107117,0.0260206461,
494.9865417,0.0001860046177,494.9865417,0.03566448763,494.9865417,0.02894864231,494.9865417,0.02613254823,
494.0000916,-4.830053149E-005,494.0000916,0.03665906936,494.0000916,0.02916283533,494.0000916,0.0264618285,
493.0135193,9.097281873E-005,493.0135193,0.03687041998,493.0135193,0.02993839979,493.0135193,0.02693127654,
491.988739,0.0002323110239,491.988739,0.038117975,491.988739,0.03038913384,491.988739,0.02734868228,
491.0016785,0.000213637657,491.0016785,0.03849510849,491.0016785,0.03067356721,491.0016785,0.0275039766,
490.0144348,-0.0002266501542,490.0144348,0.0389120318,490.0144348,0.03128163144,490.0144348,0.02791834623,
488.9890442,0.0005241705221,488.9890442,0.03977502882,488.9890442,0.03154794499,488.9890442,0.02804783173,
488.0014038,0.0004485506506,488.0014038,0.04026085883,488.0014038,0.03228866309,488.0014038,0.02872548439,
487.0135803,2.40740178E-006,487.0135803,0.04050057009,487.0135803,0.03269849718,487.0135803,0.02897387743,
485.9874878,0.0003055619018,485.9874878,0.04091686755,485.9874878,0.03325457126,485.9874878,0.02936137468,
484.9992371,-0.0001228374313,484.9992371,0.04099916294,484.9992371,0.03332011029,484.9992371,0.02923653647,
484.0108337,-0.0001426600211,484.0108337,0.04222041741,484.0108337,0.03391890973,484.0108337,0.02994020283,
482.9841309,-0.0002089530317,482.9841309,0.04268266261,482.9841309,0.03427185118,482.9841309,0.03011506982,
481.9953308,0.0001107801872,481.9953308,0.04355616868,481.9953308,0.0350423716,481.9953308,0.03072774224,
481.0062866,-0.0003291964822,481.0062866,0.04312973097,481.0062866,0.03512942791,481.0062866,0.03059770539,
480.0170288,-0.0004772302636,480.0170288,0.04425019398,480.0170288,0.03582905233,480.0170288,0.03134509176,
478.9895325,-0.0003097445588,478.9895325,0.04459717497,478.9895325,0.036264617,478.9895325,0.03144354373,
477.999939,-0.0003082442272,477.999939,0.04495313764,477.999939,0.03654675558,477.999939,0.03176064044,
477.0100708,2.808718455E-005,477.0100708,0.04534998909,477.0100708,0.03721482679,477.0100708,0.03217825666,
475.9819946,-3.696358908E-005,475.9819946,0.04572241381,475.9819946,0.03719124943,475.9819946,0.03241672367,
474.9916992,-0.0003139350738,474.9916992,0.04639847949,474.9916992,0.03718586266,474.9916992,0.0327042453,
474.0012817,-7.112881576E-005,474.0012817,0.04694369063,474.0012817,0.03769421577,474.0012817,0.03305840865,
473.0107117,-0.0002601795713,473.0107117,0.04673620313,473.0107117,0.03847049922,473.0107117,0.03329107165,
471.9817505,-0.0003007425694,471.9817505,0.04715226218,471.9817505,0.03876313567,471.9817505,0.03342764825,
470.9907532,-0.0001498539059,470.9907532,0.0480703488,470.9907532,0.03885968775,470.9907532,0.03366823122,
469.9995728,-0.0001958608336,469.9995728,0.04869743437,469.9995728,0.0392478928,469.9995728,0.03394664824,
469.0081177,-5.280705409E-006,469.0081177,0.04856868088,469.0081177,0.03976949677,469.0081177,0.03442829475,
468.016571,-0.0001376397704,468.016571,0.04958780855,468.016571,0.03944803402,468.016571,0.03407850116,
466.9866638,-0.0001238208206,466.9866638,0.04911894351,466.9866638,0.04048676044,466.9866638,0.03493799642,
465.9946899,-0.0003146076342,465.9946899,0.04910398647,465.9946899,0.04088830948,465.9946899,0.03555403277,
465.0025635,-9.40076643E-005,465.0025635,0.04936866835,465.0025635,0.04099085554,465.0025635,0.03589393944,
464.0101929,0.0005083613214,464.0101929,0.04985112697,464.0101929,0.04192245007,464.0101929,0.03606171533,
463.0176697,-0.0002027950977,463.0176697,0.04967872798,463.0176697,0.04148194939,463.0176697,0.03601111844,
461.9867554,0.0001095632397,461.9867554,0.05059132725,461.9867554,0.04211849719,461.9867554,0.03693163022,
460.993866,-0.0001192144045,460.993866,0.05029921979,460.993866,0.04191906005,460.993866,0.0369688049,
460.0006714,-7.216408267E-005,460.0006714,0.05042639375,460.0006714,0.04250882566,460.0006714,0.03761830181,
459.0073853,4.563936091E-005,459.0073853,0.05076028034,459.0073853,0.04256926849,459.0073853,0.03775954992,
458.0138855,0.0002531090868,458.0138855,0.05056736246,458.0138855,0.04334662855,458.0138855,0.03878555074,
456.9819946,0.0001580625976,456.9819946,0.05081233755,456.9819946,0.04418659583,456.9819946,0.038833756,
455.9881287,0.0006254409673,455.9881287,0.05134933814,455.9881287,0.04482987896,455.9881287,0.03999647498,
454.9940796,0.0004185965809,454.9940796,0.05149259046,454.9940796,0.04531249031,454.9940796,0.04022169858,
453.9998169,0.0001942917588,453.9998169,0.05163206905,453.9998169,0.04530938715,453.9998169,0.04038538784,
453.0054016,0.0002098823607,453.0054016,0.05276056379,453.0054016,0.04593940452,453.0054016,0.04121590778,
452.0108337,-0.0001246489264,452.0108337,0.05297905207,452.0108337,0.04645229131,452.0108337,0.04168708622,
451.0160217,-0.0001340168674,451.0160217,0.05275185406,451.0160217,0.04719167948,451.0160217,0.04265861586,
449.9827881,0.0001835703006,449.9827881,0.05292422324,449.9827881,0.04824705794,449.9827881,0.04359795153,
448.9876099,0.0003607672406,448.9876099,0.05403298512,448.9876099,0.04866123945,448.9876099,0.04402052239,
447.9922791,-0.0002466749866,447.9922791,0.05426848307,447.9922791,0.04946148396,447.9922791,0.04472237825,
446.9966736,3.486979767E-005,446.9966736,0.0538752377,446.9966736,0.05018274486,446.9966736,0.04591318965,
446.0010071,0.0001767853682,446.0010071,0.05403453857,446.0010071,0.05091655254,446.0010071,0.0471717082,
445.0050659,0.0002856938518,445.0050659,0.05535998195,445.0050659,0.05212881416,445.0050659,0.04792394489,
444.0089722,1.915565917E-006,444.0089722,0.05531608313,444.0089722,0.05330308527,444.0089722,0.0492708236,
443.0127258,0.0001230534399,443.0127258,0.05649397522,443.0127258,0.05443511531,443.0127258,0.05047765374,
442.0162964,0.0003478913859,442.0162964,0.05721798167,442.0162964,0.05593126267,442.0162964,0.0527437292,
440.9813538,0.0001389004319,440.9813538,0.0578805469,440.9813538,0.05691780895,440.9813538,0.05400575325,
439.9844971,-0.0002430012537,439.9844971,0.05902880058,439.9844971,0.05863255635,439.9844971,0.0558366701,
438.9875183,8.457769582E-005,438.9875183,0.05977632478,438.9875183,0.06047012284,438.9875183,0.0574311614,
437.990387,0.0001620246039,437.990387,0.06063025445,437.990387,0.0624243319,437.990387,0.05988110974,
436.992981,-0.0001377950393,436.992981,0.06196744367,436.992981,0.06452150643,436.992981,0.06199150905,
435.9954834,0.0003803278087,435.9954834,0.06447916478,435.9954834,0.06783092022,435.9954834,0.06565272808,
434.9977722,0.0001799706515,434.9977722,0.06548513472,434.9977722,0.07070460171,434.9977722,0.06860829145,
433.999939,0.0002512442006,433.999939,0.06676930189,433.999939,0.07400485873,433.999939,0.07189790905,
433.0018311,0.0001492841548,433.0018311,0.06858178973,433.0018311,0.0764105171,433.0018311,0.07546548545,
432.0036011,5.731531564E-005,432.0036011,0.0708277151,432.0036011,0.07912372798,432.0036011,0.07803948224,
431.0052185,0.000272820238,431.0052185,0.07225942612,431.0052185,0.08385635912,431.0052185,0.08321863413,
430.0065613,-0.0003234541218,430.0065613,0.0748956874,430.0065613,0.08748779446,430.0065613,0.08801511675,
429.0078735,3.349773397E-005,429.0078735,0.07712042332,429.0078735,0.09141802788,429.0078735,0.09230105579,
428.0089111,-2.635111559E-005,428.0089111,0.07952836901,428.0089111,0.09669931233,428.0089111,0.09711005539,
427.0098267,0.0001908991981,427.0098267,0.08249203861,427.0098267,0.1015463844,427.0098267,0.1021677554,
426.010498,-8.515648369E-005,426.010498,0.08482507616,426.010498,0.1069260687,426.010498,0.107185781,
425.0110474,1.255487587E-005,425.0110474,0.08693762124,425.0110474,0.1105439886,425.0110474,0.1120388359,
424.0114441,0.0001399103057,424.0114441,0.09030746669,424.0114441,0.1152317971,424.0114441,0.1163641885,
423.0116577,-0.0001410556142,423.0116577,0.09214583784,423.0116577,0.1189172789,423.0116577,0.1199638918,
422.0116577,0.000191986881,422.0116577,0.09478276968,422.0116577,0.1226358563,422.0116577,0.1238127425,
421.0115051,0.0001935407345,421.0115051,0.09673094749,421.0115051,0.1249917895,421.0115051,0.1270338446,
420.0112,0.0004292979138,420.0112,0.09854460508,420.0112,0.127830416,420.0112,0.1294304878,
419.0106506,3.352362182E-005,419.0106506,0.1001469791,419.0106506,0.1295108795,419.0106506,0.1312260628,
418.0100098,0.0001453999284,418.0100098,0.1017342135,418.0100098,0.130527705,418.0100098,0.1318646967,
417.0091553,3.46109191E-005,417.0091553,0.1032577902,417.0091553,0.1311210692,417.0091553,0.1327130944,
416.0081787,0.0004896760802,416.0081787,0.1037659571,416.0081787,0.1307332963,416.0081787,0.1320470273,
415.006958,0.0001603931887,415.006958,0.1047035381,415.006958,0.1294849068,415.006958,0.130665645,
414.0056458,-5.679010064E-005,414.0056458,0.1049136966,414.0056458,0.1277813315,414.0056458,0.1284479648,
413.0041199,-9.178194159E-005,413.0041199,0.1059019864,413.0041199,0.1253104508,413.0041199,0.1264282465,
412.0024414,0.0001839846518,412.0024414,0.1060645133,412.0024414,0.1229447871,412.0024414,0.1235727295,
411.0005798,0.000276109844,411.0005798,0.1065962315,411.0005798,0.1201171279,411.0005798,0.1202862561,
409.9985657,-0.000436735485,409.9985657,0.1066650897,409.9985657,0.1173406839,409.9985657,0.1174038798,
408.9964294,-7.646041922E-005,408.9964294,0.1067454815,408.9964294,0.1145221666,408.9964294,0.1138805896,
407.9940491,-4.731697118E-005,407.9940491,0.1065342277,407.9940491,0.1113915071,407.9940491,0.1109885275,
406.9915161,0.0004654460645,406.9915161,0.1082416624,406.9915161,0.1093658134,406.9915161,0.1077259406,
405.9888611,-0.0002899813408,405.9888611,0.1085515842,405.9888611,0.1057058424,405.9888611,0.104341045,
404.9859619,-0.0001225268934,404.9859619,0.1084980443,404.9859619,0.1035400853,404.9859619,0.1012149155,
403.9829712,-0.0005311657442,403.9829712,0.1096782684,403.9829712,0.1016215459,403.9829712,0.09854321182,
403.0183716,0.0003873750393,403.0183716,0.1111476868,403.0183716,0.1001837179,403.0183716,0.09705492854,
402.0150452,-0.0003104688367,402.0150452,0.111127831,402.0150452,0.09773623198,402.0150452,0.09400746226,
401.0115662,-0.0002940168197,401.0115662,0.1126358584,401.0115662,0.09629487246,401.0115662,0.09212251008,
400.0078735,-9.219603089E-005,400.0078735,0.1133922413,400.0078735,0.09487371147,400.0078735,0.0899817273,
399.0040588,-0.0001706067851,399.0040588,0.1148440912,399.0040588,0.09334857017,399.0040588,0.08811460435,
398.000061,3.789870971E-005,398.000061,0.1165245846,398.000061,0.09239070863,398.000061,0.0872169435,
396.9959106,0.0001121007081,396.9959106,0.1170228422,396.9959106,0.09122240543,396.9959106,0.0855788216,
395.9915771,-0.0001109330915,395.9915771,0.1182216331,395.9915771,0.09052117169,395.9915771,0.0843115747,
394.9870605,0.0004213949724,394.9870605,0.1188740879,394.9870605,0.08927514404,394.9870605,0.08290155232,
393.9824219,8.22992879E-005,393.9824219,0.1196217909,393.9824219,0.0887472108,393.9824219,0.08195806295,
393.0162964,0.0004733757232,393.0162964,0.1196513176,393.0162964,0.08793599904,393.0162964,0.08124807477,
392.0113525,-0.0001991209865,392.0113525,0.1198987588,392.0113525,0.08696257323,392.0113525,0.08007203788,
391.0062561,-6.181128992E-005,391.0062561,0.1196140796,391.0062561,0.08619032055,391.0062561,0.07920411974,
390.0009766,0.0005309868138,390.0009766,0.1194419414,390.0009766,0.08504232764,390.0009766,0.0780364424,
388.9955444,0.0001850205299,388.9955444,0.1192228273,388.9955444,0.08379422873,388.9955444,0.07675279677,
387.9899292,0.0003526582732,387.9899292,0.1180775613,387.9899292,0.08310552686,387.9899292,0.07600328326,
386.9842224,-0.000309951487,386.9842224,0.1165574566,386.9842224,0.08172374964,386.9842224,0.07433689386,
386.0169678,0.0002081471757,386.0169678,0.115566574,386.0169678,0.08082854748,386.0169678,0.07408412546,
385.0109253,-4.038023326E-005,385.0109253,0.1139662936,385.0109253,0.07933824509,385.0109253,0.07287858427,
384.0046692,0.0002186102356,384.0046692,0.1128418371,384.0046692,0.07887585461,384.0046692,0.07201800495,
382.9983215,-0.0002440878452,382.9983215,0.1100102216,382.9983215,0.07714874297,382.9983215,0.07097312063,
381.9917603,0.00018266392,381.9917603,0.109384954,381.9917603,0.07687816769,381.9917603,0.07056592405,
380.9851074,-0.0002345153189,380.9851074,0.1079761758,380.9851074,0.07578323036,380.9851074,0.06958571821,
380.0169983,6.91160858E-006,380.0169983,0.1059529632,380.0169983,0.07460460067,380.0169983,0.06911565363,
379.0099792,-0.0001925489196,379.0099792,0.1043956578,379.0099792,0.07411617786,379.0099792,0.06796809286,
378.0028687,0.0001973476756,378.0028687,0.1028917804,378.0028687,0.07333382964,378.0028687,0.06821778417,
376.9955444,-0.0001515617769,376.9955444,0.09980322421,376.9955444,0.0722432211,376.9955444,0.06685072929,
375.9880981,-0.0004603191046,375.9880981,0.09939259291,375.9880981,0.07149522007,375.9880981,0.06647286564,
375.0192566,0.0001525987027,375.0192566,0.09726724774,375.0192566,0.07091027498,375.0192566,0.06643316895,
374.0115051,0.0002100118581,374.0115051,0.09637016803,374.0115051,0.07072574645,374.0115051,0.06638373435,
373.0035706,0.0005173284444,373.0035706,0.0956011191,373.0035706,0.06997757405,373.0035706,0.06653079391,
371.9955444,7.013075083E-005,371.9955444,0.093142353,371.9955444,0.0691787228,371.9955444,0.06566374749,
370.9873352,-0.0006310036988,370.9873352,0.09155214578,370.9873352,0.06892526895,370.9873352,0.0654662922,
370.0177307,0.0001055758112,370.0177307,0.09059272707,370.0177307,0.06915596128,370.0177307,0.06558004767,
369.0092468,-0.0001114506813,369.0092468,0.08890102804,369.0092468,0.06810118258,369.0092468,0.06591190398,
368.0005798,-0.0003904954356,368.0005798,0.08797492087,368.0005798,0.06791351736,368.0005798,0.06555087864,
366.9917908,4.576880383E-005,366.9917908,0.08704312891,366.9917908,0.06802427769,366.9917908,0.065922454,
365.9828186,-0.0003689253936,365.9828186,0.08600230515,365.9828186,0.06752616912,365.9828186,0.06620810926,
365.0125122,0.0003917795839,365.0125122,0.08385363221,365.0125122,0.06681458652,365.0125122,0.06623455137,
364.0032959,0.0002439920063,364.0032959,0.08288920671,364.0032959,0.06737940758,364.0032959,0.06566327065,
362.993866,0.0004885098897,362.993866,0.08254240453,362.993866,0.06703536958,362.993866,0.06684755534,
361.984314,0.0002968063636,361.984314,0.08036451042,361.984314,0.06625430286,361.984314,0.06619122624,
361.0134277,0.0003075824352,361.0134277,0.07994399965,361.0134277,0.06597045064,361.0134277,0.06598461419,
360.0036621,0.0005800775834,360.0036621,0.07875068486,360.0036621,0.06594399363,360.0036621,0.06617422402,
358.9936218,0.0003625030222,358.9936218,0.07658685744,358.9936218,0.06519195437,358.9936218,0.06592959166,
357.9835205,0.0006753979833,357.9835205,0.07497859001,357.9835205,0.06469453126,357.9835205,0.06587138772,
357.0121155,1.993224032E-006,357.0121155,0.07292157412,357.0121155,0.06418632716,357.0121155,0.06516443193,
356.0016785,0.0005444123526,356.0016785,0.07178096473,356.0016785,0.06353643537,356.0016785,0.06507285684,
354.9911194,-0.0003326625738,354.9911194,0.07040379196,354.9911194,0.06258437783,354.9911194,0.06419479102,
354.0192871,0.0005137519329,354.0192871,0.06942282617,354.0192871,0.06224274635,354.0192871,0.06444493681,
353.0084534,-0.0001228374313,353.0084534,0.06706669927,353.0084534,0.06143660098,353.0084534,0.06362849474,
351.9974365,0.0004738421994,351.9974365,0.06701691449,351.9974365,0.06094125286,351.9974365,0.06401111186,
350.9863281,-9.16266581E-005,350.9863281,0.0658030957,350.9863281,0.05961128324,350.9863281,0.0628470853,
350.0139465,0.0001356895518,350.0139465,0.06297536194,350.0139465,0.05899804831,350.0139465,0.06222105771,
349.002533,0.0004248411569,349.002533,0.06296117604,349.002533,0.0585247837,349.002533,0.0613341853,
347.9909973,0.0001227945031,347.9909973,0.06118413433,347.9909973,0.05773085728,347.9909973,0.0613193661,
347.0181885,-6.377834507E-005,347.0181885,0.06001284719,347.0181885,0.056491822,347.0181885,0.06040095165,
346.0063477,-0.0002039335377,346.0063477,0.05845823511,346.0063477,0.05600269884,346.0063477,0.05993391201,
344.9943848,-0.000218733112,344.9943848,0.05737869069,344.9943848,0.05536439642,344.9943848,0.05906714499,
343.9822693,-0.0003049849183,343.9822693,0.05626899749,343.9822693,0.05377614126,343.9822693,0.05873925984,
343.0089417,0.0003811568895,343.0089417,0.05552112311,343.0089417,0.05403017253,343.0089417,0.05799661949,
341.996582,-4.012139834E-005,341.996582,0.05348917097,341.996582,0.053096544,341.996582,0.05701334774,
340.9840393,7.227963943E-005,340.9840393,0.0529075861,340.9840393,0.05183689296,340.9840393,0.05677550286,
340.0102844,-0.0008702938212,340.0102844,0.05185156688,340.0102844,0.05124671012,340.0102844,0.05575460568,
338.9974976,0.0002550257777,338.9974976,0.05169314891,338.9974976,0.05123960227,338.9974976,0.05545785651,
337.9845581,-0.0001507854759,337.9845581,0.05012289062,337.9845581,0.05031752959,337.9845581,0.05522294715,
337.0104675,0.0001806439686,337.0104675,0.04975085333,337.0104675,0.05014116317,337.0104675,0.05515789986,
335.9972229,0.0001363627962,335.9972229,0.04778342694,335.9972229,0.04860524461,335.9972229,0.05372560397,
334.9839172,-5.6272449E-005,334.9839172,0.04780824855,334.9839172,0.04854896665,334.9839172,0.05397661403,
334.0093994,3.401549475E-005,334.0093994,0.04626461491,334.0093994,0.0478573218,334.0093994,0.05255360901,
332.9957581,-0.0002819619549,332.9957581,0.04664142802,332.9957581,0.04727597907,332.9957581,0.05239604786,
331.9820251,-0.0009075450362,331.9820251,0.04494811222,331.9820251,0.04617406428,331.9820251,0.05183666199,
331.0071411,-3.277040014E-005,331.0071411,0.04549403489,331.0071411,0.0462910533,331.0071411,0.05121152475,
329.993103,-4.835229629E-005,329.993103,0.04437102005,329.993103,0.04549897835,329.993103,0.05092525482,
329.0179749,-0.0001809052337,329.0179749,0.04442343488,329.0179749,0.04481498152,329.0179749,0.05048713088,
328.0036926,0.0003953551059,328.0036926,0.0434654057,328.0036926,0.04493321106,328.0036926,0.05069447309,
326.9892578,-4.835229629E-005,326.9892578,0.04396446422,326.9892578,0.04426784813,326.9892578,0.04986680672,
326.0137329,-1.977642933E-005,326.0137329,0.04293577,326.0137329,0.04327784479,326.0137329,0.04906268418,
324.9990845,-0.0007657045498,324.9990845,0.04203017429,324.9990845,0.0435645543,324.9990845,0.04882637411,
323.9842529,0.000238656532,323.9842529,0.04183712974,323.9842529,0.04329843447,323.9842529,0.0489914231,
323.0083618,0.0003487981448,323.0083618,0.04291619733,323.0083618,0.043715965,323.0083618,0.048593577,
321.9932861,0.0002541192225,321.9932861,0.04188806936,321.9932861,0.04352706671,321.9932861,0.0490286313,
321.0171509,-0.0001440056512,321.0171509,0.04179081693,321.0171509,0.0429424569,321.0171509,0.0486818552,
320.0018311,0.000565121707,320.0018311,0.04152020067,320.0018311,0.04314225167,320.0018311,0.04949229211,
318.9863586,-0.0005722204805,318.9863586,0.04119547457,318.9863586,0.04313885048,318.9863586,0.04814764857,
318.0098267,0.000277948915,318.0098267,0.04156119004,318.0098267,0.0432177633,318.0098267,0.04938931763,
316.9941101,-0.0001254252857,316.9941101,0.04079730809,316.9941101,0.04263160005,316.9941101,0.04851405695,
316.0173645,-0.0004170814645,316.0173645,0.04089462385,316.0173645,0.04372664168,316.0173645,0.05002362654,
315.0014038,0.0002770164283,315.0014038,0.0420046784,315.0014038,0.043880146,315.0014038,0.05053732172,
313.9852905,-0.0001569958986,313.9852905,0.04198366404,313.9852905,0.04469402879,313.9852905,0.05054953694,
313.0081482,-3.344338256E-005,313.0081482,0.04293571413,313.0081482,0.04521599039,313.0081482,0.05200808495,
311.9917908,-0.0002850662568,311.9917908,0.04256578535,311.9917908,0.04625655338,311.9917908,0.05260920897,
311.0144348,-0.0002276850573,311.0144348,0.04483452812,311.0144348,0.04726703092,311.0144348,0.05401721597,
309.9978333,0.0002493534412,309.9978333,0.04561819881,309.9978333,0.04940384999,309.9978333,0.0552608408,
308.9811096,0.0003165194939,308.9811096,0.04770425707,308.9811096,0.05176430196,308.9811096,0.05806508288,
308.0033875,0.0003025570186,308.0033875,0.04978281632,308.0033875,0.05330724269,308.0033875,0.05998895317,
306.9863892,0.000307945098,306.9863892,0.05281662941,306.9863892,0.0566062592,306.9863892,0.06356846541,
306.0084229,0.0003112090344,306.0084229,0.05667880923,306.0084229,0.06100994349,306.0084229,0.06715425104,
304.9912109,0.0003314409405,304.9912109,0.06026406959,304.9912109,0.06426358223,304.9912109,0.07299678028,
304.0130005,0.0003026088234,304.0130005,0.06485433131,304.0130005,0.07244250178,304.0130005,0.07940807939,
302.9955444,0.0003653787717,302.9955444,0.07264967263,302.9955444,0.07890295982,302.9955444,0.08650245517,
302.0171204,0.0005298205069,302.0171204,0.08179870993,302.0171204,0.08729922026,302.0171204,0.09616464376,
300.9994202,0.001192909083,300.9994202,0.09074614197,300.9994202,0.09559427947,300.9994202,0.1057424918,
299.9815674,0.0008635336999,299.9815674,0.1005406305,299.9815674,0.1068448499,299.9815674,0.1171966717,
299.0027771,0.000391183683,299.0027771,0.1120171919,299.0027771,0.1206300482,299.0027771,0.1284040213,
297.9847412,-0.0004976572236,297.9847412,0.1294229925,297.9847412,0.1372694671,297.9847412,0.1452054977,
297.0057373,-0.0004352873075,297.0057373,0.1458851397,297.0057373,0.1507954448,297.0057373,0.1627773046,
295.9873962,-0.0001455582969,295.9873962,0.161661908,295.9873962,0.1717921793,295.9873962,0.1808627695,
295.0081482,0.000466974976,295.0081482,0.1897278726,295.0081482,0.1933678389,295.0081482,0.2028408647,
