buffer only,,dm full,,
Wavelength (nm),Abs,Wavelength (nm),Abs,
703.0148926,5.837678327E-005,703.0148926,0.00813320931,
702.0095215,-2.99749172E-005,702.0095215,0.008021629415,
701.0038452,-0.0001164712376,701.0038452,0.008103854023,
699.9978027,-0.00027202809,699.9978027,0.007943375036,
698.9914551,4.447437095E-005,698.9914551,0.008376510814,
697.9848022,-0.0003434227547,697.9848022,0.007707403973,
697.0137329,-0.0001032209766,697.0137329,0.008053352125,
696.0064697,-0.0001263569138,696.0064697,0.008281410672,
694.9987793,0.0002125758183,694.9987793,0.00809021946,
693.9908447,-0.000127650841,693.9908447,0.008182112128,
692.9825439,-0.0004325978516,692.9825439,0.00805556681,
692.0098877,-3.675791959E-006,692.0098877,0.008209994063,
691.0009155,8.069405885E-005,691.0009155,0.008332705125,
689.9916382,0.000117279269,689.9916382,0.008200603537,
688.9821167,0.0001588135638,688.9821167,0.008405593224,
688.0081787,-2.459097414E-005,688.0081787,0.008133498952,
686.9979248,-4.172617628E-005,686.9979248,0.00807853695,
685.9873657,-5.601362136E-005,685.9873657,0.007990383543,
685.0126343,-0.0002080215927,685.0126343,0.007582024671,
684.0014038,-0.0001133657424,684.0014038,0.008108574897,
682.9898682,1.905248973E-005,682.9898682,0.007948647253,
682.0141602,-8.355186583E-005,682.0141602,0.008033257909,
681.0020142,-2.350382238E-005,681.0020142,0.008016751148,
679.989502,-0.0001092768071,679.989502,0.00805184897,
679.0128784,4.395659926E-005,679.0128784,0.007976778783,
677.9997559,0.0004375119752,677.9997559,0.008405118249,
676.9863281,0.0002705408551,676.9863281,0.007933066227,
676.0087891,7.372949767E-005,676.0087891,0.00800857693,
674.9946899,-1.8430419E-005,674.9946899,0.007739603985,
674.0166016,0.000252357946,674.0166016,0.008041379973,
673.0018921,9.024786414E-005,673.0018921,0.007839381695,
671.9868774,-0.0001136245337,671.9868774,0.007889912464,
671.0078125,0.000105265106,671.0078125,0.008068013936,
669.9921875,0.0001050320716,669.9921875,0.007890017703,
669.0124512,0.0002631588141,669.0124512,0.008243445307,
667.9962158,7.921178621E-006,667.9962158,0.007877390832,
667.0159912,0.0002458568488,667.0159912,0.007937178947,
665.9991455,3.727739386E-005,665.9991455,0.008322598413,
664.9818726,-0.0002818584908,664.9818726,0.007993600331,
664.0007324,7.991733582E-005,664.0007324,0.008211920038,
662.9829712,0.0004263440205,662.9829712,0.008646723814,
662.0012207,5.62020723E-005,662.0012207,0.00829122588,
660.9827271,-1.392642753E-005,660.9827271,0.008205378428,
660.0004272,-8.888331649E-005,660.0004272,0.008543037809,
659.0178223,-0.0002185261255,659.0178223,0.008618416265,
657.9984131,-1.765387242E-005,657.9984131,0.008881725371,
657.0151978,9.123173368E-005,657.0151978,0.008573082276,
655.9952393,-0.000269648066,655.9952393,0.008469307795,
655.0114746,-6.124188076E-005,655.0114746,0.008978489786,
653.9909058,0.0001412827114,653.9909058,0.009264679626,
653.0064697,-3.561763151E-005,653.0064697,0.00925976038,
651.9853516,-8.381067892E-005,651.9853516,0.009346928447,
651.0003052,2.832017344E-005,651.0003052,0.009689155966,
650.0151367,-0.0001439538901,650.0151367,0.009330265224,
648.992981,-0.0001659491245,648.992981,0.009700061753,
648.0072021,-0.0003545447835,648.0072021,0.00960205216,
646.9844971,0.0003214932512,646.9844971,0.01011039224,
645.9980469,-0.0005448683514,645.9980469,0.00967099797,
645.0113525,7.248675684E-005,645.0113525,0.01012994628,
643.987793,-6.766065053E-005,643.987793,0.01002516318,
643.0004883,-0.0002514352673,643.0004883,0.009771035053,
642.0129395,0.0001860305201,642.0129395,0.009914739057,
640.9884644,-0.0001175581565,640.9884644,0.009590090252,
640.0003052,-0.0001286342158,640.0003052,0.009986595251,
639.0119019,5.260347461E-005,639.0119019,0.01007790957,
637.9865112,0.0002622781612,637.9865112,0.01022473536,
636.9975586,-0.0001094320833,636.9975586,0.009998911992,
636.0082397,5.902040812E-006,636.0082397,0.01001756079,
634.9820557,-7.387227379E-005,634.9820557,0.01002466027,
633.9921265,0.0001868333347,633.9921265,0.01023152005,
633.0020142,-0.000266388437,633.0020142,0.01006506011,
632.0115967,-0.0001643448049,632.0115967,0.009734792635,
630.9841919,-0.0004211674968,630.9841919,0.009822929278,
629.9932251,6.619546912E-005,629.9932251,0.01006103307,
629.0020142,-0.0001537871867,629.0020142,0.009895511903,
628.010498,0.0001223284198,628.010498,0.009957856499,
626.9819336,0.0001638373069,626.9819336,0.01010069437,
